timestamp,steps,bpm
2021-04-09 7,7,65.47274
2021-04-09 8,20,66.95455
2021-04-09 9,8,66.65456
2021-04-09 10,0,66.23864
2021-04-09 11,154,78.8909
2021-04-09 12,4,76.92425
2021-04-09 13,116,73.2591
2021-04-09 14,738,91.9848
2021-04-09 15,0,75.92728
2021-04-09 16,23,73.16364
2021-04-09 17,4580,99.45445
2021-04-09 18,444,120.5555
2021-04-09 21,93,77.57573333
2021-04-09 22,697,77.92728
2021-04-09 23,18,65.1818
2021-04-10 0,6,61.21211667
2021-04-10 1,17,63.00002
2021-04-10 2,0,71.09091667
2021-04-10 3,0,69.25454
2021-04-10 4,0,71.15151667
2021-04-10 5,7,74.21818
2021-04-10 6,0,70.4697
2021-04-10 7,0,73.6909
2021-04-10 8,7,70.59093333
2021-04-10 9,60,74.56364
2021-04-10 10,1793,86.12728
2021-04-10 11,91,80.75756667
2021-04-10 12,384,76.85456
2021-04-10 13,110,75.75756667
2021-04-10 14,97,75.73334
2021-04-10 15,35,68.37878333
2021-04-10 16,52,71.07272
2021-04-10 17,2107,84.28791667
2021-04-10 18,2852,116.3635
2021-04-10 19,0,114
2021-04-10 20,0,81
2021-04-10 21,57,78.4091
2021-04-10 22,248,72.31818333
2021-04-10 23,0,67.70652
2021-04-11 0,0,66.33331667
2021-04-11 1,0,66.78182
2021-04-11 2,0,69.4697
2021-04-11 3,22,68.94546
2021-04-11 4,8,71.0303
2021-04-11 5,0,65.6182
2021-04-11 6,224,72.34846667
2021-04-11 7,0,72.85454
2021-04-11 8,48,75.74546
2021-04-11 9,5,69.8485
2021-04-11 10,54,68.27274
2021-04-11 11,18,71.90908333
2021-04-11 12,12,71.67272
2021-04-11 13,33,70.27273333
2021-04-11 14,195,75.32546
2021-04-11 15,58,71.83333333
2021-04-11 16,0,66.8182
2021-04-11 17,42,65.42423333
2021-04-11 18,77,75.69092
2021-04-11 19,182,80.45052
2021-04-11 20,83,80.63638
2021-04-11 21,20,78.44695
2021-04-11 22,0,67.46968333
2021-04-11 23,96,65.66364
2021-04-12 0,50,65.54543333
2021-04-12 1,0,62.5818
2021-04-12 2,0,68.27271667
2021-04-12 3,0,70.85454
2021-04-12 4,0,67.06061667
2021-04-12 5,0,72.27274
2021-04-12 6,7,65.95456667
2021-04-12 7,0,73.38182
2021-04-12 8,53,72.04545
2021-04-12 9,25,69.21818
2021-04-12 10,1380,86.19992
2021-04-12 11,0,80.34848333
2021-04-12 12,0,73.5909
2021-04-12 13,201,89.06668
2021-04-12 14,214,87.87274
2021-04-12 15,357,78.48485
2021-04-12 16,264,79.01818
2021-04-12 17,499,79.4091
2021-04-12 18,91,73.8909
2021-04-12 19,114,92.5
2021-04-13 9,45,74.42423333
2021-04-13 10,0,72.4935
2021-04-13 12,280,81.5
2021-04-13 13,88,83.81818333
2021-04-13 14,1227,86.14546
2021-04-13 15,0,73.30303333
2021-04-13 16,80,75.67274
2021-04-13 17,536,82.69695
2021-04-13 18,24,78.61816
2021-04-13 19,523,85.4909
2021-04-13 20,369,83.84846667
2021-04-13 21,31,76.05454
2021-04-13 22,63,67.9697
2021-04-13 23,9,71.07726
2021-04-14 0,0,71.69696667
2021-04-14 1,0,70.74546
2021-04-14 2,0,71.33333333
2021-04-14 3,0,75.1091
2021-04-14 4,0,72.92425
2021-04-14 5,8,71.47272
2021-04-14 6,267,72.73938333
2021-04-14 7,32,69.23636
2021-04-14 8,42,70.60606667
2021-04-14 9,43,71.67276
2021-04-14 10,0,68
2021-04-14 11,107,68.5
2021-04-14 12,3561,102.27264
2021-04-14 13,4159,115.43175
2021-04-14 14,162,99.03642
2021-04-14 15,772,86.16668333
2021-04-14 16,543,85.90914
2021-04-14 17,30,81.13638333
2021-04-14 18,997,91.84546
2021-04-14 19,13,84.07576667
2021-04-14 20,10,76.58182
2021-04-14 21,67,73.3788
2021-04-14 22,0,68.52728
2021-04-14 23,0,67.10608
2021-04-15 0,16,69.74243333
2021-04-15 1,47,72.50906
2021-04-15 2,6,66.42425
2021-04-15 3,0,66.2727
2021-04-15 4,0,67.63635
2021-04-15 5,0,64.83638
2021-04-15 6,220,73.54503333
2021-04-15 7,42,73.2909
2021-04-15 8,7,75.68183333
2021-04-15 9,112,71.07498
2021-04-15 10,0,70.78182
2021-04-15 11,286,72.24241667
2021-04-15 12,39,72.76362
2021-04-15 13,204,73.24241667
2021-04-15 14,485,77.54546
2021-04-15 15,146,76.66666667
2021-04-15 16,67,76.78182
2021-04-15 17,471,78.30303333
2021-04-15 18,109,77.18184
2021-04-15 19,278,78.24243333
2021-04-15 20,637,78.4909
2021-04-15 21,499,74.1091
2021-04-15 22,64,71.94372857
2021-04-15 23,0,62.72548
2021-04-16 0,0,67.10606667
2021-04-16 1,0,79.36366
2021-04-16 2,14,74.5303
2021-04-16 3,0,78.6
2021-04-16 4,0,85.16666667
2021-04-16 5,0,80.72728
2021-04-16 6,297,79.81816667
2021-04-16 7,0,72.56364
2021-04-16 8,153,73.51515
2021-04-16 9,0,74.63638
2021-04-16 10,76,72.159075
2021-04-16 11,229,76.77273333
2021-04-16 12,6,78.8
2021-04-16 13,197,85.19696667
2021-04-16 14,5,79.87272
2021-04-16 15,910,85.38181667
2021-04-16 16,1173,85.81272
2021-04-16 17,55,70
2021-04-16 18,237,76.47274
2021-04-16 19,133,100.918175
2021-04-16 21,9,71.03026667
2021-04-16 22,4,71.18182
2021-04-16 23,0,68.51136667
2021-04-17 0,0,75.81816667
2021-04-17 1,0,73.41818
2021-04-17 2,9,74.21211667
2021-04-17 3,0,74.4909
2021-04-17 4,4,71.28788333
2021-04-17 5,0,64.20002
2021-04-17 6,9,67.30303333
2021-04-17 7,64,71.96364
2021-04-17 8,66,70.80303333
2021-04-17 9,751,81.12726
2021-04-17 10,664,92.40915
2021-04-17 15,0,77
2021-04-20 14,0,88
2021-04-20 18,149,79.9697
2021-04-20 19,167,88.86366667
2021-04-20 20,99,75.01818
2021-04-20 21,0,70.6212
2021-04-20 22,0,69.6
2021-04-20 23,21,70.32728
2021-04-21 0,18,69.48485
2021-04-21 1,0,70.78182
2021-04-21 2,0,66.59091667
2021-04-21 3,0,69.65454
2021-04-21 4,9,69.63636667
2021-04-21 5,0,74.70906
2021-04-21 6,0,72.95455
2021-04-21 7,27,78.2909
2021-04-21 8,46,85.1667
2021-04-21 13,171,90.45455
2021-04-21 14,637,88.4
2021-04-21 15,790,81.18183333
2021-04-21 16,47,73.52726
2021-04-21 17,0,72.72726667
2021-04-21 18,0,70.511375
2021-04-21 19,59,77.96966667
2021-04-21 20,0,73.3091
2021-04-21 21,56,73.44026
2021-04-21 22,204,76.72454
2021-04-21 23,4013,95.47574
2021-04-22 0,953,82.06262
2021-04-22 1,0,68.45456
2021-04-22 2,0,71.39393333
2021-04-22 3,0,66.38182
2021-04-22 4,0,68.04545
2021-04-22 5,0,73.43636
2021-04-22 6,0,74.86365
2021-04-22 7,26,76.94544
2021-04-22 8,77,74.68181667
2021-04-22 9,149,76.63636
2021-04-22 10,556,85.09093333
2021-04-22 11,109,80.04364
2021-04-22 12,40,75.30908
2021-04-22 13,22,71.60606667
2021-04-22 14,26,72.32726
2021-04-22 15,6,74.45456667
2021-04-22 16,55,73.61818
2021-04-22 17,17,73.2642
2021-04-22 21,5,82.3636
2021-04-22 22,107,74.7091
2021-04-22 23,71,75.20201667
2021-04-23 0,0,77.75755
2021-04-23 1,0,79.79998
2021-04-23 2,0,76.33335
2021-04-23 3,0,75.05454
2021-04-23 4,0,72.13638333
2021-04-23 5,0,77.21818
2021-04-23 6,0,77.39393333
2021-04-23 7,88,79.61816
2021-04-23 8,13,74.1818
2021-04-23 9,0,70.56362
2021-04-23 10,0,68.63638
2021-04-23 11,151,74.40571667
2021-04-23 12,8,84.05456
2021-04-23 13,260,92.3265
2021-04-23 14,557,84.85452
2021-04-23 15,0,82.10605
2021-04-23 16,223,77.76362
2021-04-23 17,4383,113.7272
2021-04-23 18,0,103.6666667
2021-04-23 21,69,85.1818
2021-04-23 22,116,76.56366
2021-04-23 23,741,80.47112
2021-04-24 0,0,69.83333333
2021-04-24 1,9,72.56364
2021-04-24 2,0,69.21213333
2021-04-24 3,0,69.29092
2021-04-24 4,0,68.9697
2021-04-24 5,0,67.54544
2021-04-24 6,7,72.06061667
2021-04-24 7,10,71.38178
2021-04-24 8,20,70.5
2021-04-24 9,21,69.29092
2021-04-24 10,190,77.30908
2021-04-24 11,247,79.92425
2021-04-24 12,117,73.59998
2021-04-24 13,187,72.6212
2021-04-24 14,550,84.76364
2021-04-24 15,0,75.72725
2021-04-24 18,5799,119.7544
2021-04-24 19,1805,116.553
2021-04-24 21,55,87.9394
2021-04-24 22,149,79.96362
2021-04-24 23,56,76.57274
2021-04-25 0,29,73.89391667
2021-04-25 1,0,74.54544
2021-04-25 2,8,74.42426667
2021-04-25 3,0,67.90906
2021-04-25 4,0,66.69696667
2021-04-25 5,0,67.70908
2021-04-25 6,0,68.53031667
2021-04-25 7,0,73.38182
2021-04-25 8,71,74.37878333
2021-04-25 9,18,72.07272
2021-04-25 10,34,78.7503
2021-04-25 11,8,81.41818
2021-04-25 12,13,78.80301667
2021-04-25 13,149,79.2618
2021-04-25 14,879,91.55775
2021-04-25 15,683,89.54533333
2021-04-25 16,5077,133.109
2021-04-25 17,4161,107.8721167
2021-04-25 18,3235,113.25225
2021-04-25 21,47,81.6818
2021-04-25 22,83,75.3788
2021-04-25 23,0,67.09608
2021-04-26 0,23,68.2576
2021-04-26 1,0,67.9818
2021-04-26 2,0,65.2121
2021-04-26 3,0,68.09092
2021-04-26 4,0,65.27275
2021-04-26 5,0,68.03638
2021-04-26 6,0,65.8788
2021-04-26 7,15,72.67272
2021-04-26 8,0,71.04546667
2021-04-26 9,0,68.431825
2021-04-26 10,205,81.14546
2021-04-26 11,736,81.92421667
2021-04-26 12,137,80.39998
2021-04-26 13,125,78.32728
2021-04-26 14,96,78.13636667
2021-04-26 15,4600,98.58192
2021-04-26 16,2818,102.1319167
2021-04-26 17,161,84
2021-04-26 18,128,87.19698333
2021-04-26 19,0,80.2909
2021-04-26 20,123,78.28786667
2021-04-26 21,137,79.4679
2021-04-26 22,85,71.1212
2021-04-26 23,0,70.0606
2021-04-27 6,159,72.48483333
2021-04-27 7,38,70.92425
2021-04-27 8,9,76
2021-04-27 9,0,76.09091667
2021-04-27 10,68,76.3091
2021-04-27 11,304,83.74243333
2021-04-27 12,11,76.94544
2021-04-27 13,121,76.47272
2021-04-27 14,0,73.51513333
2021-04-27 15,336,74.45454
2021-04-27 16,145,77.28635
2021-04-28 6,4,71.0909
2021-04-28 7,92,71.57573333
2021-04-28 8,33,74.99998
2021-04-28 9,0,71.01515
2021-04-28 10,132,66.85456
2021-04-28 11,13,58.59998
2021-04-28 12,17,60.98485
2021-04-28 13,176,67.60002
2021-04-28 14,129,84.76703333
2021-04-28 15,102,76.41818
2021-04-28 16,552,78.21265714
2021-04-28 17,895,82.5682
2021-04-28 18,36,76.40908333
2021-04-28 19,342,75.65454
2021-04-28 20,702,80.71213333
2021-04-28 21,8,72.25
2021-04-28 22,119,67.5091
2021-04-28 23,0,65.72726667
2021-04-29 0,0,70.92423333
2021-04-29 1,6,71.58182
2021-04-29 2,0,70.0909
2021-04-29 3,0,66.36364
2021-04-29 4,0,64.83331667
2021-04-29 5,0,69.43636
2021-04-29 6,197,72.88636
2021-04-29 7,136,77.5606
2021-04-29 8,183,77.61818
2021-04-29 9,427,78.96971667
2021-04-29 10,141,73
2021-04-29 11,0,72.2273
2021-04-29 12,8,69.94546
2021-04-29 13,286,80.79653333
2021-04-29 14,0,81.14546
2021-04-29 15,115,79.2121
2021-04-29 16,289,76.40002
2021-04-29 17,298,81.63634
2021-04-29 18,385,82.83333333
2021-04-29 19,995,87.90908
2021-04-29 20,147,77.92426667
2021-04-29 21,271,87.83274
2021-04-29 22,70,76.66136
2021-04-29 23,89,69.61514
2021-04-30 0,0,68.65153333
2021-04-30 1,0,66.98182
2021-04-30 2,0,69.19698333
2021-04-30 3,0,67.6909
2021-04-30 4,0,68.48486667
2021-04-30 5,7,65.81818
2021-04-30 6,248,74.15151667
2021-04-30 7,10,69.25454
2021-04-30 8,478,79.53028333
2021-04-30 9,14,74.9091
2021-04-30 10,0,69.54546
2021-04-30 11,658,75.03031667
2021-04-30 12,314,92.33506
2021-04-30 13,0,74.729175
2021-04-30 14,139,75.8788
2021-04-30 15,32,70.12726
2021-04-30 16,151,67.74243333
2021-04-30 17,1596,98.1515
2021-04-30 18,0,74.22726667
2021-04-30 19,19,71.12726
2021-04-30 20,72,69.34848333
2021-04-30 21,32,63.8909
2021-04-30 22,0,66.14546
2021-04-30 23,0,68.74545
2021-05-01 0,0,69.07576667
2021-05-01 1,0,71.21818
2021-05-01 2,0,64.25756667
2021-05-01 3,6,68.36366
2021-05-01 4,0,68.54545
2021-05-01 5,0,72.94544
2021-05-01 6,0,69.78788333
2021-05-01 7,29,73.12728
2021-05-01 8,302,80.084425
2021-05-01 9,436,78.42425
2021-05-01 10,0,80.29092
2021-05-01 11,925,84.4394
2021-05-01 12,216,77.14544
2021-05-01 13,214,77.03028333
2021-05-01 14,542,82.29318
2021-05-01 15,532,77.01513333
2021-05-01 16,72,72.7818
2021-05-01 17,231,72.70908
2021-05-01 18,174,86.01515
2021-05-01 19,220,100.2363
2021-05-01 20,35,87.33636667
2021-05-01 21,225,77.25452
2021-05-01 22,27,79.4697
2021-05-01 23,0,76.15586
2021-05-02 0,0,75.69695
2021-05-02 1,0,72.52724
2021-05-02 2,0,73.72726667
2021-05-02 3,0,75.6909
2021-05-02 4,0,76.54543333
2021-05-02 5,0,73.27272
2021-05-02 6,19,77.71213333
2021-05-02 7,162,79.26546
2021-05-02 8,331,87.42022
2021-05-02 9,27,85.15151667
2021-05-02 10,229,81.7091
2021-05-02 11,6,72.98485
2021-05-02 12,0,72.85454
2021-05-02 13,121,76.69698
2021-05-02 14,208,78.62121667
2021-05-02 15,107,75.47272
2021-05-02 16,0,75.43183333
2021-05-02 18,0,80
2021-05-02 21,150,74.54543333
2021-05-02 22,48,68.65456
2021-05-02 23,0,68.23182
2021-05-03 0,45,67.74243333
2021-05-03 1,20,61.65454
2021-05-03 2,0,61.57575
2021-05-03 3,0,63.87274
2021-05-03 4,0,65.72728333
2021-05-03 5,0,71.27272
2021-05-03 6,0,73.0909
2021-05-03 7,102,75.2909
2021-05-03 8,211,80.12121667
2021-05-03 9,160,82.23638
2021-05-03 10,28,84.9091
2021-05-03 11,6,76.80301667
2021-05-03 12,59,73.70908
2021-05-03 13,333,82.96818333
2021-05-03 14,256,83.23636
2021-05-03 15,373,82.5303
2021-05-03 16,338,82.14546
2021-05-03 17,606,82.04546667
2021-05-03 18,24,76.85454
2021-05-03 19,0,74.51515
2021-05-03 20,81,71.45456
2021-05-03 21,440,76.1818
2021-05-03 22,0,66.72726667
2021-05-03 23,21,64.36544
2021-05-04 0,22,63.1212
2021-05-04 1,0,62.6909
2021-05-04 2,0,63.77273333
2021-05-04 3,0,66.47272
2021-05-04 4,11,64.09088333
2021-05-04 5,0,65.03636
2021-05-04 6,0,66.74241667
2021-05-04 7,5,73.2
2021-05-04 8,37,79.75
2021-05-04 19,9,72.227275
2021-05-04 20,16,71.0909
2021-05-04 21,61,68.50908
2021-05-04 22,131,71.60605
2021-05-04 23,367,78.5596
2021-05-05 0,42,73.65153333
2021-05-05 1,0,68.85456
2021-05-05 2,0,69.48483333
2021-05-05 3,0,65.8182
2021-05-05 4,0,67.03028333
2021-05-05 5,0,68.9091
2021-05-05 6,166,77.071
2021-05-05 7,24,80.71211667
2021-05-05 8,47,79.16362
2021-05-05 9,280,79.89393333
2021-05-05 10,135,76.43634
2021-05-05 11,167,74.42423333
2021-05-05 12,371,77.65452
2021-05-05 13,98,73.15151667
2021-05-05 14,150,80.47272
2021-05-05 15,360,78.5606
2021-05-05 16,0,64.6909
2021-05-05 17,87,69.70908
2021-05-05 18,130,71.83333333
2021-05-05 19,273,79.7673
2021-05-05 20,18,80.24241667
2021-05-05 21,229,84.1818
2021-05-05 22,110,73.943175
2021-05-05 23,0,68.5
2021-05-06 0,38,69.39393333
2021-05-06 1,0,64.06061667
2021-05-06 2,0,68.96362
2021-05-06 3,0,67.0606
2021-05-06 4,5,66.92726
2021-05-06 5,0,67.63636
2021-05-06 6,5,68.28788333
2021-05-06 7,57,73.65454
2021-05-06 8,41,72.81818333
2021-05-06 9,0,68.82955
2021-05-06 10,522,82.13635
2021-05-06 11,297,87.92425
2021-05-06 12,0,83.72726
2021-05-06 13,160,82.0303
2021-05-06 14,126,76.47272
2021-05-06 15,100,76.54545
2021-05-06 16,170,76.29092
2021-05-06 17,334,78.18181667
2021-05-06 18,148,80.01818
2021-05-06 19,208,79.07575
2021-05-06 20,289,74.05456
2021-05-06 21,0,67.12728
2021-05-06 22,12,64.5606
2021-05-06 23,391,72.4709
2021-05-07 0,27,70
2021-05-07 1,0,66.45454
2021-05-07 2,7,68.16665
2021-05-07 3,0,68.14548
2021-05-07 4,0,67.59093333
2021-05-07 5,0,71.78182
2021-05-07 6,5,75.72728333
2021-05-07 7,0,81.70908
2021-05-07 8,101,78.06063333
2021-05-07 9,0,79.03636
2021-05-07 10,27,80.125
2021-05-07 19,983,108.727
2021-05-07 20,3537,133.25475
2021-05-07 21,132,94.8182
2021-05-07 22,64,88.16362
2021-05-07 23,0,81.29166667
2021-05-08 0,0,79.50001667
2021-05-08 1,0,76.6182
2021-05-08 2,10,77.60605
2021-05-08 3,8,73.98182
2021-05-08 4,0,72.24241667
2021-05-08 5,0,73.92728
2021-05-08 6,142,80.36818
2021-05-08 9,27,79.4545
2021-05-08 10,0,72.4
2021-05-08 11,0,68.72726
2021-05-08 12,9,71.90908333
2021-05-08 13,0,72.23638
2021-05-08 14,261,76.17121667
2021-05-08 15,149,76.53184
2021-05-08 16,0,77
2021-05-08 17,1187,101.3333667
2021-05-08 18,0,99
2021-05-08 19,0,96
2021-05-08 20,0,96.5
2021-05-08 21,55,74.09093333
2021-05-08 22,5,70.72728
2021-05-08 23,82,72.31818333
2021-05-09 0,0,72.10606667
2021-05-09 1,0,70.47274
2021-05-09 2,19,69.69698333
2021-05-09 3,0,72.2
2021-05-09 4,17,73.57576667
2021-05-09 5,0,70.58182
2021-05-09 6,316,78.51515
2021-05-09 7,0,75.56362
2021-05-09 8,4,76.42423333
2021-05-09 9,64,74.32726
2021-05-09 10,0,73.60002
2021-05-09 11,159,73.60605
2021-05-09 12,4698,111.50354
2021-05-09 13,1182,111.675
2021-05-09 14,167,90.1091
2021-05-09 15,174,81.18185
2021-05-09 16,379,92.93435
2021-05-09 18,31,99.8182
2021-05-09 19,36,85.81818333
2021-05-09 20,0,77.03636
2021-05-09 21,24,79.16364
2021-05-09 22,29,79.06058333
2021-05-09 23,64,83.67275
2021-05-10 0,30,77.57575
2021-05-10 1,0,77.21818
2021-05-10 2,0,74.39391667
2021-05-10 3,0,72.3091
2021-05-10 4,4,68.61818
2021-05-10 5,15,67.60606667
2021-05-10 6,178,75.25456
2021-05-10 7,31,72.24243333
2021-05-10 8,60,73.87274
2021-05-10 9,12,75.34848333
2021-05-10 10,6,76.03638
2021-05-10 11,13,75.5303
2021-05-10 12,0,81.5
2021-05-10 20,66,87.5455
2021-05-10 21,211,69.78786667
2021-05-10 22,13,70.18182
2021-05-10 23,0,74.33335
2021-05-11 0,0,70.4091
2021-05-11 1,0,68.87274
2021-05-11 2,4,69.49998333
2021-05-11 3,11,70.8727
2021-05-11 4,0,72.99998333
2021-05-11 5,0,73.25454
2021-05-11 6,18,74.69696667
2021-05-11 7,21,72.957375
2021-05-11 8,0,70.3333
2021-05-11 11,71,75.60455
2021-05-11 12,0,69.90908
2021-05-11 13,662,77.98486667
2021-05-11 14,406,77.00002
2021-05-11 15,830,83.96364
2021-05-11 16,19,72.39395
2021-05-11 17,423,72.74546
2021-05-11 18,32,86.80301667
2021-05-11 19,500,90.8909
2021-05-11 20,0,77.22726667
2021-05-11 21,37,79.79165
2021-05-11 22,10,71.9091
2021-05-11 23,0,69.58182
2021-05-12 0,0,74.27271667
2021-05-12 1,0,72.2
2021-05-12 2,0,71.51516667
2021-05-12 3,6,72.38182
2021-05-12 4,0,68.77271667
2021-05-12 5,0,67.63634
2021-05-12 6,130,74.36363333
2021-05-12 7,32,72.81818
2021-05-12 8,0,70.53031667
2021-05-12 9,0,69.01818
2021-05-12 10,76,76.50883333
2021-05-12 12,3932,121.1092
2021-05-12 13,1092,124.25
2021-05-12 14,68,110.5958333
2021-05-12 15,881,89.15153333
2021-05-12 16,50,84.61666667
2021-05-12 17,125,79.0303
2021-05-12 18,8,78.89092
2021-05-12 19,130,72.33333333
2021-05-12 20,64,70.12726
2021-05-12 21,0,65.83335
2021-05-12 22,30,71.45454
2021-05-12 23,0,78.0909
2021-05-13 0,0,69.49998333
2021-05-13 1,0,65.47272
2021-05-13 2,0,69.66666667
2021-05-13 3,0,65.14548
2021-05-13 4,0,67.45455
2021-05-13 5,0,74.1091
2021-05-13 6,297,80.30424
2021-05-13 7,7,82.89395
2021-05-13 8,168,82.07274
2021-05-13 9,0,79.69092
2021-05-13 10,4,74.37878333
2021-05-13 11,112,76.18182
2021-05-13 12,4,77.18181667
2021-05-13 13,370,88.65456
2021-05-13 14,7,82.93941667
2021-05-13 15,190,84.43638
2021-05-13 16,37,82.62123333
2021-05-13 17,175,84.39998
2021-05-13 18,316,86.1515
2021-05-13 19,307,84.14546
2021-05-13 20,166,80.4
2021-05-13 21,175,75.07576667
2021-05-13 22,259,78.0182
2021-05-13 23,7,75.55965
2021-05-14 0,195,73.21211667
2021-05-14 1,0,72.38182
2021-05-14 2,0,68.07575
2021-05-14 3,0,67.09092
2021-05-14 4,0,68.84848333
2021-05-14 5,23,68.53786667
2021-05-14 6,2028,98.07578333
2021-05-14 7,632,89.41816
2021-05-14 8,36,85.9394
2021-05-14 9,275,83.45454
2021-05-14 10,3828,101.67875
2021-05-14 11,4758,101.54556
2021-05-14 12,3323,101.1363333
2021-05-14 13,1667,94.79998
2021-05-14 14,4579,101.4849333
2021-05-14 15,3276,96.78188
2021-05-14 16,974,95.92546
2021-05-14 17,353,98.06058333
2021-05-14 18,14,91.29092
2021-05-14 19,9,84.81818333
2021-05-14 20,1582,89.23636
2021-05-14 21,57,89.9697
2021-05-14 22,8,80.2727
2021-05-14 23,10,80.6553
2021-05-15 0,0,76.62121667
2021-05-15 1,0,76.09092
2021-05-15 2,0,73.3788
2021-05-15 3,0,71.43636
2021-05-15 4,0,75.93938333
2021-05-15 5,0,76.34546
2021-05-15 6,326,83.42425
2021-05-15 7,0,74.56364
2021-05-15 8,0,70.76668333
2021-05-15 9,7,69.90908
2021-05-15 10,49,72.27274
2021-05-15 11,0,70.57576667
2021-05-15 12,0,75.3091
2021-05-15 13,19,73.13636667
2021-05-15 14,136,73.05454
2021-05-15 15,13,71.76211667
2021-05-15 16,4,70.23636
2021-05-15 17,122,73.82908
2021-05-15 19,466,78.74241667
2021-05-15 20,17,68.09092
2021-05-15 21,6,68.0606
2021-05-15 22,49,67.92728
2021-05-15 23,0,64.87274
2021-05-16 0,0,70.77273333
2021-05-16 1,0,64.89092
2021-05-16 2,0,67.21211667
2021-05-16 3,0,64.07274
2021-05-16 4,0,66.21213333
2021-05-16 5,10,65.54544
2021-05-16 6,235,79.70623333
2021-05-16 14,91,77.4
2021-05-16 15,36,76.03634
2021-05-16 16,31,74.02954
2021-05-16 17,50,73.10908
2021-05-16 18,199,82.33768
2021-05-16 19,511,88.5091
2021-05-16 20,48,74.07576667
2021-05-16 21,0,71.03636
2021-05-16 22,0,72.6212
2021-05-16 23,0,74.90224
2021-05-17 0,0,68.80303333
2021-05-17 1,0,67.59998
2021-05-17 2,0,65.31816667
2021-05-17 3,19,67.83636
2021-05-17 4,0,69.30301667
2021-05-17 5,0,65.09092
2021-05-17 6,19,87.9798
2021-05-17 20,37,83.71211667
2021-05-17 21,0,75.25
2021-05-17 22,0,75.80953333
2021-05-17 23,78,68.12928
2021-05-18 0,0,70.24241667
2021-05-18 1,0,69.0182
2021-05-18 2,0,67.83333333
2021-05-18 3,4,64.74544
2021-05-18 4,0,65.00001667
2021-05-18 5,0,69.21818
2021-05-18 6,0,72.25758333
2021-05-18 7,13,72.50908
2021-05-18 8,43,70.7091
2021-05-18 9,12,67.69695
2021-05-18 10,45,66.38184
2021-05-18 11,25,64.33331667
2021-05-18 12,122,112.0501667
2021-05-18 14,0,78.3333
2021-05-18 16,1654,102.682
2021-05-18 17,3605,104.5000333
2021-05-18 18,59,77.03636
2021-05-18 19,1064,92.27275
2021-05-18 20,341,90.13635
2021-05-18 22,75,79.54545
2021-05-18 23,0,64.75002
2021-05-19 0,0,63.4697
2021-05-19 1,0,65.6
2021-05-19 2,0,62.63636667
2021-05-19 3,0,63.76362
2021-05-19 4,0,67.59091667
2021-05-19 5,0,66
2021-05-19 6,69,87.833325
2021-05-20 16,15,84.51516667
2021-05-20 17,208,80.8485
2021-05-20 18,217,79.5091
2021-05-20 19,340,79.81818
2021-05-20 20,974,82.09093333
2021-05-20 21,14,76.76364
2021-05-20 22,355,80.15153333
2021-05-20 23,71,72.51922
2021-05-21 0,0,70.04545
2021-05-21 1,0,70.90908
2021-05-21 2,0,66.12121667
2021-05-21 3,0,66.96362
2021-05-21 4,0,63.09093333
2021-05-21 5,0,67.05454
2021-05-21 6,0,67.15151667
2021-05-21 7,0,63.67274
2021-05-21 8,44,69.60605
2021-05-21 9,72,86
2021-05-21 11,664,81.2909
2021-05-21 12,331,81.37876667
2021-05-21 13,646,91.50546
2021-05-21 21,28,63.51516667
2021-05-21 22,0,62.98182
2021-05-21 23,20,60.62121667
2021-05-22 0,4,61.69546667
2021-05-22 1,0,63.54546
2021-05-22 2,8,62.49998333
2021-05-22 3,0,62.32726
2021-05-22 4,0,60.40906667
2021-05-22 5,0,62.41818
2021-05-22 6,0,66.16668333
2021-05-22 7,0,70.45454
2021-05-22 8,28,71.33331667
2021-05-22 9,63,75.22725
2021-05-22 10,0,71.65454
2021-05-22 11,31,77.7879
2021-05-22 12,97,99.3636
2021-05-22 13,202,76.85454
2021-05-22 14,102,80.36364
2021-05-22 15,47,78.51515
2021-05-22 16,2386,96.6546
2021-05-22 17,3205,103.2575
2021-05-22 18,8,85.218725
2021-05-22 19,0,88.99046667
2021-05-22 20,0,88.77776667
2021-05-22 21,0,84.54763333
2021-05-22 22,409,83.1591
2021-05-22 23,0,71.09868
2021-05-23 0,7,68.78788333
2021-05-23 1,0,67.27274
2021-05-23 2,0,65.84851667
2021-05-23 3,0,63.16364
2021-05-23 4,0,61.3485
2021-05-23 5,0,66.18184
2021-05-23 6,0,64.1818
2021-05-23 7,0,63.18182
2021-05-23 8,56,69.89391667
2021-05-23 9,328,72.34546
2021-05-23 10,204,72.21818
2021-05-23 11,147,78.43938333
2021-05-23 12,296,76.16362
2021-05-23 13,0,71.4394
2021-05-23 14,129,73.5188
2021-05-23 15,1041,85.90908
2021-05-23 16,1069,89.23636667
2021-05-23 17,1103,82.49084
2021-05-23 18,449,82.39393333
2021-05-23 19,800,74.18182
2021-05-23 20,93,78.3455
2021-05-23 21,0,69.0606
2021-05-23 22,72,66.69092
2021-05-23 23,91,69.24998333
2021-05-24 0,8,64.9697
2021-05-24 1,0,66.54546
2021-05-24 2,0,67.81818333
2021-05-24 3,0,65.70908
2021-05-24 4,0,61.92425
2021-05-24 5,0,61.30908
2021-05-24 6,0,67.13638333
2021-05-24 7,10,67.7091
2021-05-24 8,50,71.86361667
2021-05-24 9,0,68.56362
2021-05-24 10,46,69.0909
2021-05-24 11,325,83.88256667
2021-05-24 12,372,96.9455
